deliverable_id:ID(Deliverable),title,deliverableType
101095811_14_DELIVHORIZON,Stakeholder Involvement and Interaction: Final Report,"Documents, reports"
101095811_15_DELIVHORIZON,Period 1 Report on events,"Documents, reports"
101095811_16_DELIVHORIZON,Period 1 Report on Infrastructure provision and usage,"Documents, reports"
101095811_17_DELIVHORIZON,Period 2 Report on events,"Documents, reports"
101095811_18_DELIVHORIZON,Period 2 Report on Infrastructure provision and usage,"Documents, reports"
101095811_1_DELIVHORIZON,Analysis Framework,"Documents, reports"
101095811_2_DELIVHORIZON,First Period Assessment and Planning Report,"Documents, reports"
101095811_3_DELIVHORIZON,6G Smart networks and Services European vision,"Documents, reports"
101095811_4_DELIVHORIZON,Second Period Assessment and Planning Report,"Documents, reports"
101095811_5_DELIVHORIZON,SNS Communication and Dissemination Strategy and Plan,"Documents, reports"
101095811_6_DELIVHORIZON,First year SNS Annual,"Documents, reports"
101095811_7_DELIVHORIZON,Interim SNS Dissemination and Communication Activities Report,"Documents, reports"
101095811_8_DELIVHORIZON,Second Year SNS Annual,"Documents, reports"
101095811_9_DELIVHORIZON,SNS Communication and Dissemination Final Report,"Documents, reports"
101095835_13_DELIVHORIZON,"Plan for dissemination activities, including communication activities","Documents, reports"
101095835_17_DELIVHORIZON,Testing guidelines,"Documents, reports"
101095835_2_DELIVHORIZON,Project Website,"Websites, patent fillings, videos etc."
101095835_30_DELIVHORIZON,Interim demonstration of control room in UC1,"Websites, patent fillings, videos etc."
101095835_31_DELIVHORIZON,Interim demonstration of UC2,"Websites, patent fillings, videos etc."
101095835_32_DELIVHORIZON,Interim demonstration of UC3,"Websites, patent fillings, videos etc."
101095835_33_DELIVHORIZON,Video interim demonstration of UC4,"Websites, patent fillings, videos etc."
101095835_34_DELIVHORIZON,Video interim demonstration of UC5,"Websites, patent fillings, videos etc."
101095835_35_DELIVHORIZON,Interim demonstration of UC6,"Websites, patent fillings, videos etc."
101095835_36_DELIVHORIZON,Interim demonstration of UC7,"Websites, patent fillings, videos etc."
101095841_10_DELIVHORIZON,Position Paper on 6G for Verticals,"Documents, reports"
101095841_11_DELIVHORIZON,"Dissemination, Communication and Exploitation Plan","Documents, reports"
101095841_12_DELIVHORIZON,"Intermediate Dissemination, Communication and Exploitation Report","Documents, reports"
101095841_13_DELIVHORIZON,"Final Dissemination, Communication and Exploitation Report","Documents, reports"
101095841_1_DELIVHORIZON,Impact analysis and SNS promotional report 1.0,"Documents, reports"
101095841_2_DELIVHORIZON,Impact analysis and SNS promotional report 2.0,"Documents, reports"
101095841_3_DELIVHORIZON,Evaluation of the acceptance for the SNS Phase 1 results,"Documents, reports"
101095841_4_DELIVHORIZON,Identification of European 6G R&I stakeholders and trends,"Documents, reports"
101095841_5_DELIVHORIZON,Findings and Trends from European 6G R&I initiatives,"Documents, reports"
101095841_6_DELIVHORIZON,Evaluation of 6G R&I collaboration in Europe,"Documents, reports"
101095841_7_DELIVHORIZON,Vertical Engagement Tracker,"Documents, reports"
101095841_8_DELIVHORIZON,Initial trends Analysis in Vertical Sectors,"Documents, reports"
101095841_9_DELIVHORIZON,Updated trends Analysis in Vertical Sectors,"Documents, reports"
101095849_1_DELIVHORIZON,Specifications for data sharing and tools integration,"Documents, reports"
101095849_2_DELIVHORIZON,Multi-physics component models,Other
101095849_4_DELIVHORIZON,Standardised modular framework,Other
101095849_5_DELIVHORIZON,System assembling tool,Other
101095856_10_DELIVHORIZON,Feasibility study on new vehicle flexible concepts,"Documents, reports"
101095856_13_DELIVHORIZON,Design of the interface between b-trailer and prime mover,"Documents, reports"
101095856_14_DELIVHORIZON,Design of the interface between e-trailer and prime mover,"Documents, reports"
101095856_1_DELIVHORIZON,Technical requirements,"Documents, reports"
101095856_21_DELIVHORIZON,Digital twin and platform specification & architecture,"Documents, reports"
101095856_22_DELIVHORIZON,Infrastructure model/dataset (V2I Concept),"Documents, reports"
101095856_26_DELIVHORIZON,System specification for ZE modular multi-powertrain concepts,"Documents, reports"
101095856_27_DELIVHORIZON,Functional Safety Concept,"Documents, reports"
101095856_2_DELIVHORIZON,"Defined Use Cases, Target metrics and needs","Documents, reports"
101095856_32_DELIVHORIZON,Simulation performance of demonstrators,"Documents, reports"
101095856_38_DELIVHORIZON,Assessment framework,"Documents, reports"
101095856_3_DELIVHORIZON,ZEFES ecosystem specification,"Documents, reports"
101095856_44_DELIVHORIZON,Corporate Identity,"Documents, reports"
101095856_4_DELIVHORIZON,Supply chain mapping,"Documents, reports"
101095856_5_DELIVHORIZON,Supply chain needs,"Documents, reports"
101095856_8_DELIVHORIZON,Vehicle simulation platforms,"Documents, reports"
101095856_9_DELIVHORIZON,Optimization co-design tool and right powertrain component’ sizing,"Documents, reports"
101095857_1_DELIVHORIZON,Data Management Plan,Data Management Plan
101095862_10_DELIVHORIZON,Sustainability strategy,"Documents, reports"
101095862_11_DELIVHORIZON,Scalability roadmap,"Documents, reports"
101095862_12_DELIVHORIZON,Toolkit preparation and validation,"Demonstrators, pilots, prototypes"
101095862_13_DELIVHORIZON,Toolkit launch,"Websites, patent fillings, videos etc."
101095862_14_DELIVHORIZON,Inclusion and equality plans,"Documents, reports"
101095862_15_DELIVHORIZON,Design of selection criteria,"Documents, reports"
101095862_16_DELIVHORIZON,Report on the application of inclusion and equality activities in the innovation toolkit,"Documents, reports"
101095862_17_DELIVHORIZON,Inclusion and equality tool,"Demonstrators, pilots, prototypes"
101095862_18_DELIVHORIZON,Communication plan,"Documents, reports"
101095862_19_DELIVHORIZON,Project website,"Websites, patent fillings, videos etc."
101095862_1_DELIVHORIZON,Report on the current situation analysis,"Documents, reports"
101095862_20_DELIVHORIZON,Promotional Materials and brand,"Websites, patent fillings, videos etc."
101095862_21_DELIVHORIZON,User Analytics report,"Documents, reports"
101095862_23_DELIVHORIZON,Project management handbook,"Documents, reports"
101095862_24_DELIVHORIZON,Data management plan,Data Management Plan
101095862_2_DELIVHORIZON,Report on the existing innovator programme analysis,"Documents, reports"
101095862_3_DELIVHORIZON,Self-assessment and design tool,"Demonstrators, pilots, prototypes"
101095862_4_DELIVHORIZON,Complete design of the INNOV-8-2-CREATE programme including the core and specific modules,"Demonstrators, pilots, prototypes"
101095862_5_DELIVHORIZON,Application of the programme content to the RDC delivery platform,"Websites, patent fillings, videos etc."
101095862_6_DELIVHORIZON,Improved design of the INNOV-8-2-CREATE programme,"Demonstrators, pilots, prototypes"
101095862_7_DELIVHORIZON,Report on first completed INNOV-8-2-CREATE programme with feedback from all stakeholders and recommendations for iteration 2,"Documents, reports"
101095862_8_DELIVHORIZON,Report on two completed INNOV-8-2-CREATE programmes with 60 participants and feedback from all stakeholders,"Documents, reports"
101095863_1_DELIVHORIZON,Use vessel case and electrical specification and requirements,"Documents, reports"
101095863_2_DELIVHORIZON,KPIs analysis and socioeconomic impact,"Documents, reports"
101095863_31_DELIVHORIZON,Report on Stakeholders’ engagement M18,"Documents, reports"
101095863_36_DELIVHORIZON,Dissemination and Communication Roadmap,"Websites, patent fillings, videos etc."
101095863_3_DELIVHORIZON,Standardisation and regulations,"Demonstrators, pilots, prototypes"
101095863_6_DELIVHORIZON,Energy management system development and optimisation,"Documents, reports"
101095871_10_DELIVHORIZON,"Use cases definition for Infrastructure, Transportation and Security & Safety (ITSS) domain","Documents, reports"
101095871_11_DELIVHORIZON,First results of Use cases implementation for ITSS domain,"Documents, reports"
101095871_13_DELIVHORIZON,Use Cases definition for eHealth and Emergency (eHE) domain,"Documents, reports"
101095871_14_DELIVHORIZON,First results of Use cases implementation for eHE domain,"Documents, reports"
101095871_16_DELIVHORIZON,"Use Cases definition for Culture, Tourism, and Entertainment (CTE) domain","Documents, reports"
101095871_17_DELIVHORIZON,First results of Use cases implementation for CTE domain,"Documents, reports"
101095871_19_DELIVHORIZON,First report on validation and dissemination activities,"Documents, reports"
101095871_22_DELIVHORIZON,Open call applicants handbook,"Documents, reports"
101095871_6_DELIVHORIZON,Preliminary design aspects for Platforms and Networks solutions,"Documents, reports"
101095871_7_DELIVHORIZON,Intermediate design of Platforms and Networks solutions,"Documents, reports"
101095874_13_DELIVHORIZON,Demonstrator project definition and system design studies,"Documents, reports"
101095874_20_DELIVHORIZON,"Preliminary Multi-Vendor Cooperation Framework for generic model sharing, Definition of business contract guidelines","Documents, reports"
101095874_21_DELIVHORIZON,Multi-Vendor Cooperation Framework for information shared with direct and indirect stakeholders,"Documents, reports"
101095874_28_DELIVHORIZON,Communication tools and materials,"Websites, patent fillings, videos etc."
101095874_29_DELIVHORIZON,Dissemination and communication plan,"Documents, reports"
101095874_30_DELIVHORIZON,Exploitation plan,"Websites, patent fillings, videos etc."
101095874_31_DELIVHORIZON,Consultation summary report from the technical workshops,"Websites, patent fillings, videos etc."
101095874_7_DELIVHORIZON,"Functional requirements for GFC of HVDC systems and PPMs, Recommendations of GFC for connection network codes","Documents, reports"
101095882_13_DELIVHORIZON,"Report on operational tool with TCO, LCA and socio-economic optimization","Documents, reports"
101095882_14_DELIVHORIZON,Report on the EBRT reference concepts and EBRT eco-system,"Documents, reports"
101095882_1_DELIVHORIZON,Project Management Plan,"Documents, reports"
101095882_2_DELIVHORIZON,Data Management Plan,"Documents, reports"
101095882_36_DELIVHORIZON,Dissemination & communication strategy,"Documents, reports"
101095882_37_DELIVHORIZON,Communication Materials,"Documents, reports"
101095882_38_DELIVHORIZON,Dissemination & communication activities update,"Documents, reports"
101095882_5_DELIVHORIZON,Data Management Plan revised version M18,"Documents, reports"
101095882_8_DELIVHORIZON,BRT State of Art,"Documents, reports"
101095890_10_DELIVHORIZON,"Release 2 of AI-driven inter-domain network control, management and orchestration innovations","Documents, reports"
101095890_11_DELIVHORIZON,"Implementation of selected release 2 AI-driven inter-domain network control, management and orchestration innovations",Other
101095890_12_DELIVHORIZON,Integration and validation plans and Open labs design,"Documents, reports"
101095890_13_DELIVHORIZON,First report on PREDICT-6G system validation,"Documents, reports"
101095890_14_DELIVHORIZON,Final report on PREDICT-6G system validation,"Documents, reports"
101095890_15_DELIVHORIZON,Data Management Plan,Data Management Plan
101095890_19_DELIVHORIZON,Project handbook,"Documents, reports"
101095890_1_DELIVHORIZON,Analysis of use cases and system requirements,"Documents, reports"
101095890_2_DELIVHORIZON,PREDICT-6G framework architecture and initial specification,"Documents, reports"
101095890_3_DELIVHORIZON,"Final PREDICT-6G specification, technoeconomic analysis and guidelines for migrating to 6G scenarios","Documents, reports"
101095890_4_DELIVHORIZON,Release 1 of PREDICT-6G MDP innovations,"Documents, reports"
101095890_5_DELIVHORIZON,Implementation of selected release 1 PREDICT6G MDP innovations,Other
101095890_6_DELIVHORIZON,Release 2 of PREDICT-6G MDP innovations,"Documents, reports"
101095890_7_DELIVHORIZON,Implementation of selected release 2 PREDICT6G MDP innovations,Other
101095890_8_DELIVHORIZON,"Release 1 of AI-driven inter-domain network control, management and orchestration innovations","Documents, reports"
101095890_9_DELIVHORIZON,"Implementation of selected release 1 AI-driven inter-domain network control, management and orchestration innovations",Other
101095902_15_DELIVHORIZON,Models for the HIL platform for the simulation of ship components,Other
101095902_19_DELIVHORIZON,Project website,Other
101095902_1_DELIVHORIZON,First version of operational profiles and ESS requirements for a broad range of vessels,"Documents, reports"
101095902_20_DELIVHORIZON,Communication and dissemination plan report,"Documents, reports"
101095902_21_DELIVHORIZON,Revision of Communication and dissemination plan report,"Documents, reports"
